,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
14257,Puducherry,Groundnut,2009,796,1434.5875,63.58,25.98
14258,Puducherry,Groundnut,2009,78,1434.5875,6.63,25.3
14259,Puducherry,Jowar,2009,9,1434.5875,1.02,26.65
14260,Puducherry,Moong(Green Gram),2009,2,1434.5875,0.68,25.09
14261,Puducherry,Moong(Green Gram),2009,92,1434.5875,180.2,26.89
14262,Puducherry,Other  Rabi pulses,2009,2,1434.5875,0.34,26.89
14263,Puducherry,Other  Rabi pulses,2009,1,1434.5875,0.17,26.09
14264,Puducherry,Other Kharif pulses,2009,2,1434.5875,0.51,25.86
14265,Puducherry,Ragi,2009,29,1434.5875,2.04,27.03
14266,Puducherry,Ragi,2009,11,1434.5875,0.85,26.21
14267,Puducherry,Ragi,2009,51,1434.5875,2.89,24.37
14268,Puducherry,Rice,2009,13501,1434.5875,790.5,26.04
14269,Puducherry,Rice,2009,25378,1434.5875,1900.26,25.82
14270,Puducherry,Rice,2009,13451,1434.5875,866.66,25.89
14271,Puducherry,Sesamum,2009,3,1434.5875,0.85,26.94
14272,Puducherry,Sesamum,2009,13,1434.5875,3.06,28.02
14273,Puducherry,Sesamum,2009,211,1434.5875,38.08,25.39
14274,Puducherry,Small millets,2009,1,1434.5875,0.17,25.88
14275,Puducherry,Sugarcane,2009,247254,1434.5875,303.45,25.45
14276,Puducherry,Sunflower,2009,1,1434.5875,0.17,24.37
14277,Puducherry,Sweet potato,2009,0,1434.5875,0.17,26.33
14278,Puducherry,Tapioca,2009,6769,1434.5875,41.14,25.89
14279,Puducherry,Tapioca,2009,44,1434.5875,0.51,25.98
14280,Puducherry,Turmeric,2009,0,1434.5875,0.51,25.3
14281,Puducherry,Turmeric,2009,5,1434.5875,0.51,26.65
14282,Puducherry,Urad,2009,10,1434.5875,5.27,25.09
14283,Puducherry,Urad,2009,58,1434.5875,15.81,26.89
14284,Puducherry,Urad,2009,101,1434.5875,148.58,26.89
14285,Puducherry,Arecanut,2010,78,1434.5875,14.4,26.09
14286,Puducherry,Bajra,2010,68,1434.5875,6.96,25.86
14287,Puducherry,Bajra,2010,11,1434.5875,1.2,27.03
14288,Puducherry,Banana,2010,6368,1434.5875,63.84,26.21
14289,Puducherry,Black pepper,2010,6,1434.5875,2.64,24.37
14290,Puducherry,Cashewnut,2010,131,1434.5875,41.52,26.04
14291,Puducherry,Coconut ,2010,24464000,1434.5875,511.44,25.82
14292,Puducherry,Cotton(lint),2010,5,1434.5875,1.2,25.89
14293,Puducherry,Dry chillies,2010,1,1434.5875,0.24,26.94
14294,Puducherry,Dry chillies,2010,4,1434.5875,0.72,28.02
14295,Puducherry,Dry chillies,2010,2,1434.5875,0.48,25.39
14296,Puducherry,Groundnut,2010,48,1434.5875,6,25.88
14297,Puducherry,Groundnut,2010,621,1434.5875,74.88,25.45
14298,Puducherry,Groundnut,2010,147,1434.5875,18.96,24.37
14299,Puducherry,Moong(Green Gram),2010,1,1434.5875,0.24,26.33
14300,Puducherry,Moong(Green Gram),2010,9,1434.5875,3.6,25.89
14301,Puducherry,Moong(Green Gram),2010,691,1434.5875,354.48,25.98
14302,Puducherry,Onion,2010,7,1434.5875,0.24,25.3
14303,Puducherry,Other  Rabi pulses,2010,19,1434.5875,5.52,26.65
14304,Puducherry,Other  Rabi pulses,2010,2,1434.5875,0.48,25.09
14305,Puducherry,Other Kharif pulses,2010,1,1434.5875,0.24,26.89
14306,Puducherry,Ragi,2010,29,1434.5875,3.36,26.89
14307,Puducherry,Ragi,2010,2,1434.5875,0.24,26.09
14308,Puducherry,Ragi,2010,20,1434.5875,1.92,25.86
14309,Puducherry,Rice,2010,12602,1434.5875,1052.16,27.03
14310,Puducherry,Rice,2010,26585,1434.5875,2620.8,26.21
14311,Puducherry,Rice,2010,12773,1434.5875,1130.4,24.37
14312,Puducherry,Sesamum,2010,4,1434.5875,1.2,26.04
14313,Puducherry,Sesamum,2010,12,1434.5875,3.6,25.82
14314,Puducherry,Sesamum,2010,89,1434.5875,26.64,25.89
14315,Puducherry,Sugarcane,2010,277683,1434.5875,423.6,26.94
14316,Puducherry,Sunflower,2010,1,1434.5875,0.24,28.02
14317,Puducherry,Sweet potato,2010,8,1434.5875,0.24,25.39
14318,Puducherry,Tapioca,2010,4783,1434.5875,61.44,25.88
14319,Puducherry,Tapioca,2010,57,1434.5875,0.72,25.45
14320,Puducherry,Turmeric,2010,6,1434.5875,0.96,24.37
14321,Puducherry,Urad,2010,17,1434.5875,5.28,26.33
14322,Puducherry,Urad,2010,206,1434.5875,45.36,25.89
14323,Puducherry,Urad,2010,374,1434.5875,219.84,25.98
14324,Puducherry,Arecanut,2011,77,1434.5875,19.8,25.3
14325,Puducherry,Bajra,2011,29,1434.5875,3.63,26.65
14326,Puducherry,Bajra,2011,51,1434.5875,6.6,25.09
14327,Puducherry,Banana,2011,3263,1434.5875,87.78,26.89
14328,Puducherry,Black pepper,2011,5,1434.5875,3.63,26.89
14329,Puducherry,Cashewnut,2011,50,1434.5875,52.47,26.09
14330,Puducherry,Coconut ,2011,17313000,1434.5875,691.35,25.86
14331,Puducherry,Cotton(lint),2011,8,1434.5875,2.64,27.03
14332,Puducherry,Dry chillies,2011,2,1434.5875,0.33,26.21
14333,Puducherry,Dry chillies,2011,2,1434.5875,0.33,24.37
14334,Puducherry,Groundnut,2011,30,1434.5875,5.28,26.04
14335,Puducherry,Groundnut,2011,389,1434.5875,93.06,25.82
14336,Puducherry,Groundnut,2011,38,1434.5875,6.93,25.89
14337,Puducherry,Jowar,2011,2,1434.5875,0.33,26.94
14338,Puducherry,Moong(Green Gram),2011,1,1434.5875,0.33,28.02
14339,Puducherry,Moong(Green Gram),2011,1,1434.5875,0.99,25.39
14340,Puducherry,Moong(Green Gram),2011,481,1434.5875,432.3,25.88
14341,Puducherry,Onion,2011,7,1434.5875,0.33,25.45
14342,Puducherry,Other  Rabi pulses,2011,20,1434.5875,6.6,24.37
14343,Puducherry,Other Kharif pulses,2011,1,1434.5875,0.33,26.33
14344,Puducherry,Other Kharif pulses,2011,20,1434.5875,6.6,25.89
14345,Puducherry,Ragi,2011,33,1434.5875,3.96,25.98
14346,Puducherry,Ragi,2011,25,1434.5875,3.3,25.3
14347,Puducherry,Rice,2011,12794,1434.5875,1398.21,26.65
14348,Puducherry,Rice,2011,23489,1434.5875,3406.92,25.09
14349,Puducherry,Rice,2011,5831,1434.5875,664.95,26.89
14350,Puducherry,Sesamum,2011,2,1434.5875,0.99,26.89
14351,Puducherry,Sesamum,2011,4,1434.5875,1.98,26.09
14352,Puducherry,Sesamum,2011,92,1434.5875,37.29,25.86
14353,Puducherry,Sugarcane,2011,287785,1434.5875,643.17,27.03
14354,Puducherry,Tapioca,2011,6064,1434.5875,80.85,26.21
14355,Puducherry,Tapioca,2011,24,1434.5875,0.33,24.37
14356,Puducherry,Turmeric,2011,3,1434.5875,0.66,26.04
14357,Puducherry,Turmeric,2011,6,1434.5875,1.32,25.82
14358,Puducherry,Urad,2011,12,1434.5875,4.95,25.89
14359,Puducherry,Urad,2011,242,1434.5875,73.92,26.94
14360,Puducherry,Urad,2011,317,1434.5875,274.56,28.02
14361,Puducherry,Arecanut,2015,83,1980.6,18.15,25.39
14362,Puducherry,Bajra,2015,15,1980.6,1.98,25.88
14363,Puducherry,Bajra,2015,2,1980.6,0.33,25.45
14364,Puducherry,Banana,2015,6235,1980.6,81.18,24.37
14365,Puducherry,Cashewnut,2015,44,1980.6,47.19,26.33
14366,Puducherry,Coconut ,2015,28632000,1980.6,640.53,25.89
14367,Puducherry,Cotton(lint),2015,271,1980.6,38.94,25.98
14368,Puducherry,Dry chillies,2015,30,1980.6,0.99,25.3
14369,Puducherry,Groundnut,2015,11,1980.6,1.65,26.65
14370,Puducherry,Groundnut,2015,717,1980.6,78.87,25.09
14371,Puducherry,Groundnut,2015,165,1980.6,18.15,26.89
14372,Puducherry,Moong(Green Gram),2015,10,1980.6,2.97,26.89
14373,Puducherry,Moong(Green Gram),2015,330,1980.6,342.87,26.09
14374,Puducherry,Onion,2015,6,1980.6,0.33,26.69
14375,Puducherry,Other  Rabi pulses,2015,72,1980.6,19.14,27.61
14376,Puducherry,Other  Rabi pulses,2015,4,1980.6,1.32,27.1
14377,Puducherry,Ragi,2015,81,1980.6,11.22,25.44
14378,Puducherry,Rice,2015,12250,1980.6,1259.61,26.61
14379,Puducherry,Rice,2015,19587,1980.6,2806.65,26.37
14380,Puducherry,Rice,2015,12049,1980.6,1300.53,26.71
14381,Puducherry,Sesamum,2015,2,1980.6,0.99,27.37
14382,Puducherry,Sesamum,2015,4,1980.6,1.65,28.85
14383,Puducherry,Sesamum,2015,83,1980.6,33,25.94
14384,Puducherry,Small millets,2015,13,1980.6,2.64,26.84
14385,Puducherry,Sugarcane,2015,213968,1980.6,600.93,26.12
